,fiscal_year,year,parent_id,classification_description,Sequence_Level_Number,current_fiscal_year_to_date_gross_outlays_amount,parent_cls_desc,parent_class_helper,subclass_helper
5941,2022,2022,50410475.0,Federal Hospital Insurance Trust Fund,4,-34082158592.0,Department of Health and Human Services:,,232.0
5942,2022,2022,50410472.0,Other,3,-664431040.0,Department of Health and Human Services:,,232.0
5943,2022,2022,50410427.0,Total--Department of Health and Human Services,2,1872679665664.0,Department of Health and Human Services:,,232.0
5944,2022,2022,,Department of Homeland Security:,1,,Department of Homeland Security:,233.0,0.0
5945,2022,2022,50410479.0,Departmental Management and Operations,2,2123933312.0,Department of Homeland Security:,,233.0
5946,2022,2022,50410479.0,Citizenship and Immigration Services,2,4400131072.0,Department of Homeland Security:,,233.0
5947,2022,2022,50410479.0,United States Secret Service,2,2749666560.0,Department of Homeland Security:,,233.0
5948,2022,2022,50410479.0,Transportation Security Administration,2,6171312640.0,Department of Homeland Security:,,233.0
5949,2022,2022,50410479.0,Immigration and Customs Enforcement,2,8867111936.0,Department of Homeland Security:,,233.0
5950,2022,2022,50410479.0,U.S. Customs and Border Protection,2,17870663680.0,Department of Homeland Security:,,233.0
5951,2022,2022,50410479.0,United States Coast Guard,2,12379878400.0,Department of Homeland Security:,,233.0
5952,2022,2022,50410479.0,National Protection and Programs Directorate,2,2100456704.0,Department of Homeland Security:,,233.0
5953,2022,2022,50410479.0,Federal Emergency Management Agency:,2,,Department of Homeland Security:,,233.0
5954,2022,2022,50410488.0,State and Local Programs,3,9818693.0,Department of Homeland Security:,,233.0
5955,2022,2022,50410488.0,Firefighter Assistance Grants,3,11754992.0,Department of Homeland Security:,,233.0
5956,2022,2022,50410488.0,Disaster Relief,3,34432925696.0,Department of Homeland Security:,,233.0
5957,2022,2022,50410488.0,National Flood Insurance Fund,3,2130184960.0,Department of Homeland Security:,,233.0
5958,2022,2022,50410488.0,Other,3,1346460800.0,Department of Homeland Security:,,233.0
5959,2022,2022,50410488.0,Total--Federal Emergency Management Agency,3,37931143168.0,Department of Homeland Security:,,233.0
5960,2022,2022,50410479.0,Science and Technology,2,762398912.0,Department of Homeland Security:,,233.0
5961,2022,2022,50410479.0,Domestic Nuclear Detection Office,2,406912832.0,Department of Homeland Security:,,233.0
5962,2022,2022,50410479.0,Other,2,574089728.0,Department of Homeland Security:,,233.0
5963,2022,2022,50410479.0,Proprietary Receipts from the Public,2,,Department of Homeland Security:,,233.0
5964,2022,2022,50410479.0,Intrabudgetary Transactions,2,212972720.0,Department of Homeland Security:,,233.0
5965,2022,2022,50410479.0,Offsetting Governmental Receipts,2,,Department of Homeland Security:,,233.0
5966,2022,2022,50410479.0,Total--Department of Homeland Security,2,96550674432.0,Department of Homeland Security:,,233.0
5967,2022,2022,,Department of Housing and Urban Development:,1,,Department of Housing and Urban Development:,234.0,0.0
5968,2022,2022,50410511.0,Public and Indian Housing Programs:,2,,Department of Housing and Urban Development:,,234.0
5969,2022,2022,50410513.0,Tenant Based Rental Assistance,3,26361100288.0,Department of Housing and Urban Development:,,234.0
5970,2022,2022,50410513.0,Housing Certificate Fund,3,10190644.0,Department of Housing and Urban Development:,,234.0
5971,2022,2022,50410513.0,Public Housing Capital Fund,3,1470752896.0,Department of Housing and Urban Development:,,234.0
5972,2022,2022,50410513.0,Public Housing Operating Fund,3,6238232064.0,Department of Housing and Urban Development:,,234.0
5973,2022,2022,50410513.0,Revitalization of Severely Distressed Public Housing (Hope VI),3,2903687.5,Department of Housing and Urban Development:,,234.0
5974,2022,2022,50410513.0,Native American Housing Block Grant,3,883817664.0,Department of Housing and Urban Development:,,234.0
5975,2022,2022,50410513.0,Other,3,192744688.0,Department of Housing and Urban Development:,,234.0
5976,2022,2022,50410513.0,Total--Public and Indian Housing Programs,3,35159740416.0,Department of Housing and Urban Development:,,234.0
5977,2022,2022,50410511.0,Community Planning and Development:,2,,Department of Housing and Urban Development:,,234.0
5978,2022,2022,50410533.0,Housing Opportunities for Persons with AIDS,3,395197920.0,Department of Housing and Urban Development:,,234.0
5979,2022,2022,50410533.0,Community Development Fund,3,7515084288.0,Department of Housing and Urban Development:,,234.0
5980,2022,2022,50410533.0,Home Investment Partnership Program,3,867372992.0,Department of Housing and Urban Development:,,234.0
5981,2022,2022,50410533.0,Neighborhood Stabilization Program,3,11792035.0,Department of Housing and Urban Development:,,234.0
5982,2022,2022,50410533.0,Homeless Assistance Grants,3,4189143808.0,Department of Housing and Urban Development:,,234.0
5983,2022,2022,50410533.0,Other,3,295034272.0,Department of Housing and Urban Development:,,234.0
5984,2022,2022,50410533.0,Total--Community Planning and Development,3,13273625600.0,Department of Housing and Urban Development:,,234.0
5985,2022,2022,50410511.0,Housing Programs:,2,,Department of Housing and Urban Development:,,234.0
5986,2022,2022,50410549.0,Credit Accounts:,3,,Department of Housing and Urban Development:,,234.0
5987,2022,2022,50410551.0,"FHA-Mutual Mortgage Insurance Fund, Program Account",4,1266770560.0,Department of Housing and Urban Development:,,234.0
5988,2022,2022,50410551.0,FHA-Mutual Mortgage Insurance Capital Reserve Account,4,-29157347328.0,Department of Housing and Urban Development:,,234.0
5989,2022,2022,50410551.0,"FHA-Mutual Mortgage and Cooperative Housing Insurance Fund, Liquidating Account",4,4671256.0,Department of Housing and Urban Development:,,234.0
5990,2022,2022,50410551.0,"FHA-General and Special Risk Fund, Program Account",4,638742016.0,Department of Housing and Urban Development:,,234.0
5991,2022,2022,50410551.0,"FHA-General and Special Risk Fund, Liquidating Account",4,97141592.0,Department of Housing and Urban Development:,,234.0
5992,2022,2022,50410551.0,"Housing for the Elderly or Handicapped Fund, Liquidating Account",4,3371462.25,Department of Housing and Urban Development:,,234.0
5993,2022,2022,50410549.0,HUD Project-Based Rental Assistance,3,13904865280.0,Department of Housing and Urban Development:,,234.0
5994,2022,2022,50410549.0,Home Ownership Preservation Equity Fund,3,,Department of Housing and Urban Development:,,234.0
5995,2022,2022,50410549.0,Housing for the Elderly,3,792569792.0,Department of Housing and Urban Development:,,234.0
5996,2022,2022,50410549.0,Housing for Persons with Disabilities,3,220549040.0,Department of Housing and Urban Development:,,234.0
5997,2022,2022,50410549.0,Other Assisted Housing Programs,3,50236904.0,Department of Housing and Urban Development:,,234.0
5998,2022,2022,50410549.0,Other,3,49433832.0,Department of Housing and Urban Development:,,234.0
5999,2022,2022,50410549.0,Total--Housing Programs,3,-12128995328.0,Department of Housing and Urban Development:,,234.0
6000,2022,2022,50410511.0,Government National Mortgage Association:,2,,Department of Housing and Urban Development:,,234.0
6001,2022,2022,50410579.0,Guarantees of Mortgage-Backed Securities,3,-3657625600.0,Department of Housing and Urban Development:,,234.0
6002,2022,2022,50410511.0,Management and Administration,2,2009254400.0,Department of Housing and Urban Development:,,234.0
6003,2022,2022,50410511.0,Other,2,233363920.0,Department of Housing and Urban Development:,,234.0
6004,2022,2022,50410511.0,Proprietary Receipts from the Public:,2,,Department of Housing and Urban Development:,,234.0
6005,2022,2022,50410587.0,FHA-General and Special Risk Fund,3,,Department of Housing and Urban Development:,,234.0
6006,2022,2022,50410587.0,Other,3,,Department of Housing and Urban Development:,,234.0
6007,2022,2022,50410511.0,Intrabudgetary Transactions,2,-4585716.0,Department of Housing and Urban Development:,,234.0
6008,2022,2022,50410511.0,Offsetting Governmental Receipts,2,,Department of Housing and Urban Development:,,234.0
6009,2022,2022,50410511.0,Total--Department of Housing and Urban Development,2,34884775936.0,Department of Housing and Urban Development:,,234.0
6010,2022,2022,,Department of the Interior:,1,,Department of the Interior:,235.0,0.0
6011,2022,2022,50410601.0,Land and Minerals Management:,2,,Department of the Interior:,,235.0
6012,2022,2022,50410603.0,Bureau of Land Management:,3,,Department of the Interior:,,235.0
6013,2022,2022,50410605.0,Management of Lands and Resources,4,1281003520.0,Department of the Interior:,,235.0
6014,2022,2022,50410605.0,Other,4,382377472.0,Department of the Interior:,,235.0
6015,2022,2022,50410603.0,Bureau of Ocean Energy Management,3,151929920.0,Department of the Interior:,,235.0
6016,2022,2022,50410603.0,Office of Surface Mining Reclamation and Enforcement,3,1162109056.0,Department of the Interior:,,235.0
6017,2022,2022,50410603.0,Total--Land and Minerals Management,3,2977420032.0,Department of the Interior:,,235.0
6018,2022,2022,50410601.0,Water and Science:,2,,Department of the Interior:,,235.0
6019,2022,2022,50410617.0,Bureau of Reclamation:,3,,Department of the Interior:,,235.0
6020,2022,2022,50410619.0,Water and Related Resources,4,1204814464.0,Department of the Interior:,,235.0
6021,2022,2022,50410619.0,Other,4,541547200.0,Department of the Interior:,,235.0
6022,2022,2022,50410617.0,Central Utah Project,3,71893216.0,Department of the Interior:,,235.0
6023,2022,2022,50410617.0,United States Geological Survey,3,1277365760.0,Department of the Interior:,,235.0
6024,2022,2022,50410617.0,Total--Water and Science,3,3095620608.0,Department of the Interior:,,235.0
6025,2022,2022,50410601.0,Fish and Wildlife and Parks:,2,,Department of the Interior:,,235.0
6026,2022,2022,50410631.0,United States Fish and Wildlife Service,3,3284741888.0,Department of the Interior:,,235.0
6027,2022,2022,50410631.0,National Park Service,3,3774600448.0,Department of the Interior:,,235.0
6028,2022,2022,50410631.0,Total--Fish and Wildlife and Parks,3,7059342336.0,Department of the Interior:,,235.0
6029,2022,2022,50410601.0,Indian Affairs:,2,,Department of the Interior:,,235.0
6030,2022,2022,50410639.0,Bureau of Indian Affairs and Bureau of Indian Education,3,3990127616.0,Department of the Interior:,,235.0
6031,2022,2022,50410639.0,Total--Indian Affairs,3,3990127616.0,Department of the Interior:,,235.0
6032,2022,2022,50410601.0,Departmental Offices:,2,,Department of the Interior:,,235.0
6033,2022,2022,50410645.0,Mineral Leasing and Associated Payments,3,3974420992.0,Department of the Interior:,,235.0
6034,2022,2022,50410645.0,Other,3,574702080.0,Department of the Interior:,,235.0
6035,2022,2022,50410645.0,Insular Affairs,3,612781504.0,Department of the Interior:,,235.0
6036,2022,2022,50410645.0,Office of the Special Trustee for American Indians,3,110571248.0,Department of the Interior:,,235.0
6037,2022,2022,50410645.0,Department-Wide Programs,3,2114151296.0,Department of the Interior:,,235.0
6038,2022,2022,50410645.0,Total--Departmental Offices,3,7386627072.0,Department of the Interior:,,235.0
6039,2022,2022,50410601.0,Other,2,2660563712.0,Department of the Interior:,,235.0
6040,2022,2022,50410601.0,Proprietary Receipts from the Public,2,,Department of the Interior:,,235.0
6041,2022,2022,50410601.0,Intrabudgetary Transactions,2,-282227904.0,Department of the Interior:,,235.0
6042,2022,2022,50410601.0,Total--Department of the Interior,2,26887473152.0,Department of the Interior:,,235.0
6043,2022,2022,,Department of Justice:,1,,Department of Justice:,236.0,0.0
6044,2022,2022,50410669.0,General Administration,2,1157178112.0,Department of Justice:,,236.0
6045,2022,2022,50410669.0,Legal Activities and U.S. Marshals:,2,,Department of Justice:,,236.0
6046,2022,2022,50410673.0,General Legal Activities,3,2467344896.0,Department of Justice:,,236.0
6047,2022,2022,50410673.0,United States Attorneys,3,2366788096.0,Department of Justice:,,236.0
6048,2022,2022,50410673.0,United States Marshals Service,3,1526363264.0,Department of Justice:,,236.0
6049,2022,2022,50410673.0,Assets Forfeiture Fund,3,1594789888.0,Department of Justice:,,236.0
6050,2022,2022,50410673.0,Other,3,2772397824.0,Department of Justice:,,236.0
6051,2022,2022,50410669.0,Federal Bureau of Investigation,2,10275897344.0,Department of Justice:,,236.0
6052,2022,2022,50410669.0,Drug Enforcement Administration,2,2977828864.0,Department of Justice:,,236.0
6053,2022,2022,50410669.0,"Bureau of Alcohol, Tobacco, Firearms, and Explosives",2,1479368192.0,Department of Justice:,,236.0
6054,2022,2022,50410669.0,Federal Prison System,2,7929496064.0,Department of Justice:,,236.0
6055,2022,2022,50410669.0,Office of Justice Programs:,2,,Department of Justice:,,236.0
6056,2022,2022,50410693.0,State and Local Law Enforcement Assistance,3,1536571136.0,Department of Justice:,,236.0
6057,2022,2022,50410693.0,Community Oriented Policing Services,3,222372016.0,Department of Justice:,,236.0
6058,2022,2022,50410693.0,Crime Victims Fund,3,2581181184.0,Department of Justice:,,236.0
6059,2022,2022,50410693.0,Other,3,1018500160.0,Department of Justice:,,236.0
6060,2022,2022,50410669.0,Other,2,829863424.0,Department of Justice:,,236.0
6061,2022,2022,50410669.0,Proprietary Receipts from the Public,2,,Department of Justice:,,236.0
6062,2022,2022,50410669.0,Intrabudgetary Transactions,2,181180432.0,Department of Justice:,,236.0
6063,2022,2022,50410669.0,Offsetting Governmental Receipts,2,,Department of Justice:,,236.0
6064,2022,2022,50410669.0,Total--Department of Justice,2,40917118976.0,Department of Justice:,,236.0
6065,2022,2022,,Department of Labor:,1,,Department of Labor:,237.0,0.0
6066,2022,2022,50410713.0,Employment and Training Administration:,2,,Department of Labor:,,237.0
6067,2022,2022,50410715.0,Training and Employment Services,3,3506707200.0,Department of Labor:,,237.0
6068,2022,2022,50410715.0,Office of Job Corps,3,1630549248.0,Department of Labor:,,237.0
6069,2022,2022,50410715.0,Community Service Employment for Older Americans,3,387213280.0,Department of Labor:,,237.0
6070,2022,2022,50410715.0,Federal Unemployment Benefits and Allowances,3,237320128.0,Department of Labor:,,237.0
6071,2022,2022,50410715.0,Federal Additional Unemployment Compensation Program-Recovery Act,3,3612057088.0,Department of Labor:,,237.0
6072,2022,2022,50410715.0,State Unemployment Insurance and Employment Service Operations,3,985418752.0,Department of Labor:,,237.0
6073,2022,2022,50410715.0,Payments to the Unemployment Trust Fund,3,-15732679680.0,Department of Labor:,,237.0
6074,2022,2022,50410715.0,Program Administration,3,126520192.0,Department of Labor:,,237.0
6075,2022,2022,50410715.0,Unemployment Trust Fund:,3,,Department of Labor:,,237.0
6076,2022,2022,50410735.0,Federal-State Unemployment Insurance:,4,,Department of Labor:,,237.0
6077,2022,2022,50410737.0,State Unemployment Benefits,5,26714816512.0,Department of Labor:,,237.0
6078,2022,2022,50410735.0,State Administrative Expenses,4,4828728832.0,Department of Labor:,,237.0
6079,2022,2022,50410735.0,Federal Administrative Expenses,4,523491104.0,Department of Labor:,,237.0
6080,2022,2022,50410735.0,Other,4,917700544.0,Department of Labor:,,237.0
6081,2022,2022,50410735.0,Total--Unemployment Trust Fund,4,32984735744.0,Department of Labor:,,237.0
6082,2022,2022,50410715.0,Other,3,16616516608.0,Department of Labor:,,237.0
